"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Dextromethorphan|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Dextrorphan|Plasma (Peripheral Venous Blood) [µmol/l]"
0,1317,0.0001892057,0.01016792
0,1320,0.0001886039,0.01015598
0,1323,0.0001880024,0.01014402
0,1326,0.0001874014,0.01013205
0,1329,0.0001868009,0.01012007
0,1332,0.0001862007,0.01010808
0,1335,0.000185601,0.01009608
0,1338,0.0001850018,0.01008407
0,1341,0.000184403,0.01007205
0,1344,0.0001838048,0.01006001
0,1347,0.000183207,0.01004797
0,1350,0.0001826097,0.01003592
0,1353,0.000182013,0.01002386
0,1356,0.0001814168,0.01001178
0,1359,0.0001808211,0.0099997
0,1362,0.000180226,0.009987608
0,1365,0.0001796315,0.009975505
0,1368,0.0001790375,0.009963393
0,1371,0.0001784442,0.009951272
0,1374,0.0001778514,0.009939141
0,1377,0.0001772593,0.009927001
0,1380,0.0001766677,0.009914852
0,1383,0.0001760769,0.009902693
0,1386,0.0001754866,0.009890527
0,1389,0.000174897,0.009878349
0,1392,0.0001743081,0.009866165
0,1395,0.0001737198,0.009853971
0,1398,0.0001731323,0.009841769
0,1401,0.0001725454,0.009829558
0,1404,0.0001719593,0.009817339
0,1407,0.0001713738,0.009805112
0,1410,0.0001707891,0.009792876
0,1413,0.0001702051,0.009780633
0,1416,0.0001696219,0.009768382
0,1419,0.0001690394,0.009756123
0,1422,0.0001684577,0.009743856
0,1425,0.0001678768,0.009731581
0,1428,0.0001672966,0.009719299
0,1431,0.0001667173,0.009707009
0,1434,0.0001661388,0.009694713
0,1437,0.000165561,0.009682409
0,1440,0.0001649841,0.009670098
0,1443,0.000164408,0.00965778
0,1446,0.0001638328,0.009645455
0,1449,0.0001632584,0.009633123
0,1452,0.0001626848,0.009620785
0,1455,0.0001621121,0.009608439
0,1458,0.0001615403,0.009596088
0,1461,0.0001609694,0.00958373
0,1464,0.0001603994,0.009571366
0,1467,0.0001598302,0.009558995
0,1470,0.000159262,0.009546619
0,1473,0.0001586947,0.009534237
0,1476,0.0001581283,0.009521849
0,1479,0.0001575628,0.009509455
0,1482,0.0001569983,0.009497056
0,1485,0.0001564347,0.009484651
0,1488,0.0001558721,0.00947224
0,1491,0.0001553104,0.009459824
0,1494,0.0001547497,0.009447403
0,1497,0.0001541899,0.009434977
0,1500,0.0001536312,0.009422546
0,1503,0.0001530734,0.00941011
0,1506,0.0001525166,0.009397669
0,1509,0.0001519609,0.009385224
0,1512,0.0001514061,0.009372774
0,1515,0.0001508524,0.009360319
0,1518,0.0001502996,0.00934786
0,1521,0.0001497479,0.009335397
0,1524,0.0001491973,0.009322929
0,1527,0.0001486477,0.009310457
0,1530,0.0001480991,0.009297982
0,1533,0.0001475516,0.009285502
0,1536,0.0001470051,0.00927302
0,1539,0.0001464597,0.009260532
0,1542,0.0001459154,0.009248042
0,1545,0.0001453721,0.009235548
0,1548,0.00014483,0.00922305
0,1551,0.0001442889,0.00921055
0,1554,0.0001437489,0.009198046
0,1557,0.0001432101,0.00918554
0,1560,0.0001426723,0.00917303
0,1563,0.0001421356,0.009160518
0,1566,0.0001416001,0.009148003
0,1569,0.0001410657,0.009135485
0,1572,0.0001405324,0.009122964
0,1575,0.0001400002,0.009110441
0,1578,0.0001394692,0.009097915
0,1581,0.0001389393,0.009085388
0,1584,0.0001384106,0.009072858
0,1587,0.000137883,0.009060326
0,1590,0.0001373566,0.009047792
0,1593,0.0001368313,0.009035257
0,1596,0.0001363072,0.009022719
0,1599,0.0001357843,0.009010181
0,1602,0.0001352625,0.00899764
0,1605,0.0001347419,0.008985098
0,1608,0.0001342225,0.008972554
0,1611,0.0001337043,0.00896001
0,1614,0.0001331873,0.008947464
0,1617,0.0001326715,0.008934917
0,1620,0.0001321568,0.008922369
0,1623,0.0001316434,0.00890982
0,1626,0.0001311312,0.00889727
0,1629,0.0001306202,0.00888472
0,1632,0.0001301104,0.008872169
0,1635,0.0001296018,0.008859618
0,1638,0.0001290945,0.008847066
0,1641,0.0001285883,0.008834514
0,1644,0.0001280834,0.008821961
0,1647,0.0001275798,0.008809409
0,1650,0.0001270773,0.008796856
0,1653,0.0001265761,0.008784303
0,1656,0.0001260762,0.008771751
0,1659,0.0001255774,0.0087592
